images,x,y,labels,scores
01802f75da35434ab373569fffc1fd65a3417aef.JPG,1472.23779296875,262.0717010498047,6,0.5131080150604248
01802f75da35434ab373569fffc1fd65a3417aef.JPG,4673.474609375,251.1954574584961,6,0.6676623225212097
01802f75da35434ab373569fffc1fd65a3417aef.JPG,2985.88330078125,906.458740234375,6,0.581642746925354
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5190.34326171875,1105.431396484375,6,0.6935713291168213
01802f75da35434ab373569fffc1fd65a3417aef.JPG,1168.4248657226562,1482.091552734375,6,0.7451556921005249
01802f75da35434ab373569fffc1fd65a3417aef.JPG,2949.7286376953125,1337.36083984375,6,0.7000866532325745
01802f75da35434ab373569fffc1fd65a3417aef.JPG,408.33021545410156,1551.6925048828125,6,0.5235447883605957
01802f75da35434ab373569fffc1fd65a3417aef.JPG,1645.0855102539062,2679.576171875,6,0.5130252838134766
01802f75da35434ab373569fffc1fd65a3417aef.JPG,1945.6167602539062,2883.8045654296875,6,0.6176720857620239
01802f75da35434ab373569fffc1fd65a3417aef.JPG,504.6235046386719,3551.222412109375,6,0.635277509689331
01802f75da35434ab373569fffc1fd65a3417aef.JPG,894.7131652832031,3490.882080078125,6,0.5305134654045105
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5281.558837890625,3609.0828857421875,6,0.8897095918655396
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5351.105224609375,3532.1416015625,6,0.9098419547080994
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5247.43408203125,3557.1492919921875,6,0.8783656358718872
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5302.69921875,3497.883056640625,6,0.8258923888206482
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5349.406494140625,3661.6505126953125,6,0.6673938035964966
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5281.628662109375,3481.7410888671875,6,0.5572769045829773
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5405.462890625,3480.7799072265625,6,0.8320563435554504
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5474.268310546875,3605.063232421875,6,0.6636924743652344
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,5421.91015625,281.9813995361328,6,0.7597138285636902
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1721.1436767578125,657.82763671875,6,0.8191192150115967
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,3414.9227294921875,482.8819274902344,6,0.5772004127502441
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2434.228759765625,783.0650024414062,6,0.5292765498161316
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,3058.15625,1140.3107299804688,6,0.6209182143211365
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,3097.3465576171875,1143.7586669921875,6,0.6856325268745422
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,936.28515625,1528.280517578125,6,0.8570666313171387
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,938.4834899902344,1540.0248413085938,6,0.5531494617462158
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1288.5184326171875,1868.517333984375,6,0.8656179904937744
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1404.6467895507812,1654.4375,6,0.8360399007797241
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1230.2753295898438,1896.3494873046875,6,0.7279128432273865
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1875.2145385742188,1783.1040649414062,6,0.8863287568092346
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2191.353271484375,1756.6117553710938,6,0.8758261799812317
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,3381.064697265625,1694.793212890625,6,0.5221699476242065
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1498.3043823242188,1995.07763671875,6,0.8577304482460022
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1490.3145751953125,2040.3526611328125,6,0.762248694896698
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1471.7543334960938,2187.64892578125,6,0.5508711934089661
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2146.3720703125,2026.4786987304688,6,0.835390567779541
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,11.149438023567198,2547.6856689453125,6,0.5466217398643494
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2681.748046875,2394.498779296875,6,0.7263737320899963
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2705.364501953125,2394.198486328125,6,0.887784481048584
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,3449.843017578125,2709.90673828125,6,0.6131846308708191
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,764.9569091796875,3197.2926025390625,6,0.5883747339248657
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,5457.5576171875,3185.75439453125,6,0.6400288939476013
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,1839.1432495117188,590.0612487792969,6,0.5215411186218262
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,3703.1776123046875,1096.318603515625,6,0.6101184487342834
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,2601.6324462890625,1257.4865112304688,6,0.5504438281059265
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,3464.5765380859375,1388.0287475585938,6,0.5091080069541931
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,5262.854248046875,1529.9608154296875,6,0.7183829545974731
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,5262.9619140625,1559.3341674804688,6,0.8974964618682861
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,196.9786834716797,2445.0697021484375,6,0.7627407908439636
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,305.71177673339844,3250.972900390625,6,0.7803727984428406
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,2261.55419921875,3450.7598876953125,6,0.6557369232177734
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,4694.796142578125,3377.064208984375,6,0.553805410861969
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,753.5888061523438,3637.8653564453125,6,0.7332547307014465
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,1407.36376953125,3551.263916015625,6,0.5023581981658936
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,3032.384765625,3640.2471923828125,6,0.789995014667511
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,2312.726318359375,458.2379150390625,6,0.5366659760475159
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,3950.8477783203125,610.3785705566406,6,0.6486990451812744
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,3430.1934814453125,2290.1942138671875,6,0.8128702640533447
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,4204.96728515625,2291.4442138671875,6,0.6941202878952026
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,3433.878173828125,2325.0672607421875,6,0.5276044011116028
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,3604.6572265625,2714.4796142578125,6,0.9028522372245787
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,5289.260498046875,2801.7137451171875,6,0.8299341797828674
