images,x,y,labels,scores
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5010.184814453125,69.66304969787598,6,0.7113211154937744
01802f75da35434ab373569fffc1fd65a3417aef.JPG,422.3619079589844,1544.4910278320312,6,0.7038740515708923
01802f75da35434ab373569fffc1fd65a3417aef.JPG,565.2588806152344,1662.5699462890625,6,0.8284812569618225
01802f75da35434ab373569fffc1fd65a3417aef.JPG,1165.1741333007812,1470.15869140625,6,0.843576967716217
01802f75da35434ab373569fffc1fd65a3417aef.JPG,2950.2169189453125,1337.9091186523438,6,0.8069556951522827
01802f75da35434ab373569fffc1fd65a3417aef.JPG,2770.2115478515625,2243.8145751953125,6,0.7137606143951416
01802f75da35434ab373569fffc1fd65a3417aef.JPG,594.5340576171875,3132.985595703125,6,0.5102055072784424
01802f75da35434ab373569fffc1fd65a3417aef.JPG,1941.75927734375,2882.4449462890625,6,0.8170818090438843
01802f75da35434ab373569fffc1fd65a3417aef.JPG,3007.9410400390625,2804.223876953125,6,0.5010066032409668
01802f75da35434ab373569fffc1fd65a3417aef.JPG,503.1810760498047,3550.830810546875,6,0.7798450589179993
01802f75da35434ab373569fffc1fd65a3417aef.JPG,1694.5999755859375,3374.4052734375,6,0.5485210418701172
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5401.218017578125,3473.132080078125,6,0.8938717246055603
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5296.453125,3496.799560546875,6,0.8809034824371338
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5282.296142578125,3609.37451171875,6,0.8625145554542542
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5471.8466796875,3596.8731689453125,6,0.9180868268013
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5361.7822265625,3533.4698486328125,6,0.905970573425293
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5246.691650390625,3558.8212890625,6,0.8880680203437805
01802f75da35434ab373569fffc1fd65a3417aef.JPG,5482.9638671875,3490.0953369140625,6,0.8065294027328491
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1721.5511474609375,658.4448547363281,6,0.8776472806930542
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,936.4147033691406,1529.7759399414062,6,0.8797816634178162
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1405.0543212890625,1656.423828125,6,0.8977031707763672
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2260.4161376953125,1221.7265014648438,6,0.6081283688545227
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,3082.3006591796875,1146.3947143554688,6,0.9115267992019652
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1498.020263671875,1995.531005859375,6,0.8906404972076416
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1290.10205078125,1867.0081787109375,6,0.8860571384429932
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1492.5285034179688,2039.31005859375,6,0.8229694366455078
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1231.0082397460938,1894.4988403320312,6,0.8193361163139343
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1471.0926513671875,2189.6834716796875,6,0.7055234313011169
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1865.2894897460938,1778.1332397460938,6,0.8897533416748047
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2147.6654052734375,2026.6527709960938,6,0.8950279951095581
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2191.176025390625,1756.4180908203125,6,0.9004645347595215
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1900.996337890625,1799.3638916015625,6,0.8213367462158203
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,1879.45068359375,1807.057861328125,6,0.7004190683364868
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,2701.7841796875,2396.0745849609375,6,0.9140003323554992
018f5ab5b7516a47ff2ac48a9fc08353b533c30f.JPG,5458.291015625,3170.233642578125,6,0.7289916276931763
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,896.0577392578125,547.6044616699219,6,0.6767263412475586
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,1490.3064575195312,550.7002868652344,6,0.518418550491333
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,1650.4356079101562,962.2631225585938,6,0.7918916344642639
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,2115.4866943359375,672.6447143554688,6,0.7171767354011536
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,3222.3648681640625,1112.3358154296875,6,0.7233759760856628
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,3701.8441162109375,1095.1976928710938,6,0.7801031470298767
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,3720.2012939453125,1080.381591796875,6,0.5814769268035889
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,1116.3331298828125,1161.3948974609375,6,0.5674781799316406
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,2601.24658203125,1255.6218872070312,6,0.7938463091850281
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,5261.93798828125,1554.2684326171875,6,0.906542420387268
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,308.0253448486328,3251.070556640625,6,0.8423876166343689
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,1701.572021484375,3238.7828369140625,6,0.613344669342041
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,855.0762939453125,3456.3995361328125,6,0.6456319689750671
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,737.1069030761719,3526.547607421875,6,0.5635607242584229
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,1413.504638671875,3554.509765625,6,0.7683725953102112
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,3032.3984375,3640.26123046875,6,0.8494828343391418
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,3397.579833984375,3424.3450927734375,6,0.8088832497596741
02033bf9b6c41f5815072434f8d61707cc8ea1fb.JPG,4017.3570556640625,3367.9830322265625,6,0.5854039788246155
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,4508.848876953125,2058.4813232421875,6,0.736448347568512
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,3433.340576171875,2308.296875,6,0.9214609265327454
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,3604.9306640625,2707.130126953125,6,0.9164523482322692
02e306916552df0dfe01fa352590ebb5f2a8b8ab.JPG,5289.6279296875,2812.1566162109375,6,0.8578353524208069
045f3b931fae913307c1f11512e79ddd891cb3ad.JPG,1127.2734375,329.5017395019531,6,0.6324394345283508
