image,seconds,milliseconds
04bda8c273b5ef6b29e1f318a1da3e7506a5e4d8.JPG,0.41222710399983953,412.2271039998395
04e8092d743bef891386f3e0ce82155f12aa4035.JPG,0.4118804849999833,411.8804849999833
04f53ca293e5037fc04f61e49b372d8f003c482d.JPG,0.46482192500002384,464.82192500002384
052dd6b36a90b1d68fc38a6151b43caf7cbc9d43.JPG,0.42408214800002497,424.082148000025
05964db76e32bf325ee31238c27cfadab43cabaa.JPG,0.41187046400000327,411.87046400000327
0785190a5cc7d49d248762a1dea380f9ae610692.JPG,0.4150973519999752,415.0973519999752
081493d9934b2cd12b23cf458315febdaa986723.JPG,0.41206702399995265,412.06702399995265
09ba52297d91b809d44d929cf4562f7ddc7cfdf8.JPG,0.5910391369998251,591.0391369998251
09c6f920438ddbad145e884ec6332002873d6362.JPG,0.4128840840000976,412.8840840000976
0bca00e35222ba9d46cd487c3a49127dabbada1c.JPG,0.41363511800000197,413.63511800000197
0c3a3464d66bda24aa7328dc188eabeb4726ae1e.JPG,0.4141642449999381,414.1642449999381
0ce88f1797423e71eea30912e6b1858d4ce87c49.JPG,0.4123381360000167,412.3381360000167
0e7248f8199cea4aa0a06aa7ef5e00805edbe3b1.JPG,0.5259749890001331,525.9749890001331
102d2b93e0bad39c8c041242787eb9eb613848ec.JPG,0.41625360500006536,416.25360500006536
112351277475e7c55f29d5a3c8c5a349216b514a.JPG,0.43275613700006943,432.75613700006943
13524d73233a9cc6f30cd1ab853064150e074eaf.JPG,0.4133851629999299,413.3851629999299
136761239823dcfefbbfda0a570aee77c3608dbf.JPG,0.45959012799994525,459.59012799994525
14155f30121958a811385dd40c96f8e9294da086.JPG,0.4149739409999711,414.9739409999711
14e3dd3050fda5620d8535fa9be946cd68aacbd2.JPG,0.4116979129998981,411.6979129998981
15164df636bbabf09ab627c8f27dd0f9d24ff50f.JPG,0.4229404269999577,422.9404269999577
15b3aad3d8f95e35136aa2b056afdaabcc391c6c.JPG,0.4138040020000062,413.8040020000062
16054d6e056647174eff566aa6b5350540913725.JPG,0.45061950299987075,450.61950299987075
1637c7b05d93390d2aa48e599a8dbb4833697e1c.JPG,0.4556114130000424,455.6114130000424
1742ea5ac06b404e76448e60e8cb452f2335d308.JPG,0.4132684070000323,413.2684070000323
17dffacdd513c8d5212304a674a42ada0e8000e4.JPG,0.4144115280000733,414.4115280000733
186718eded0e30dabe82f733a2bcb61afea7bce4.JPG,0.41469178700003795,414.69178700003795
19c019842e984b53a75251fa6a4c54e05682b762.JPG,0.5400314839998828,540.0314839998828
19fb1468d6c7fd26769598a64ccbb0586952b590.JPG,0.4152067370000623,415.2067370000623
1a76e11d113579dc3f275c950f01fe43fe6c2226.JPG,0.4162319170000046,416.2319170000046
1becd8ebedd1a6feaaeb733b0b498cbde366cd6d.JPG,0.4179016870000396,417.9016870000396
1defaa68d2efe4b420d47d26c78a7735304148c9.JPG,0.41553538700009085,415.53538700009085
1f2f6a4d022bc8f5ba0543e1f395905912f4b10f.JPG,0.5586717520000093,558.6717520000093
1f5ec6c8f6248b307787a7d2417d8f8ebc72b135.JPG,0.4217213560000346,421.7213560000346
20531973231e3d9bb7dbbdfe5ee58c63a6848cb5.JPG,0.4146059199999854,414.6059199999854
2093513f05c4d22f0e754ebfbbbe79e8d56d184b.JPG,0.4159181789998456,415.9181789998456
20e3f6cfc3877f9326f23db1ad1bb445521bb1f2.JPG,0.46133944999996856,461.33944999996856
222128ba0a6d57b80cf6d18d6fcba67ae51886b1.JPG,0.418627258000015,418.627258000015
225e227d92912adfd5ecd51e45f9cab35cc98ef3.JPG,0.4160092590000204,416.0092590000204
225fd4ff9c3d8633a6d12ff3c3c36b484b60a98a.JPG,0.4164069200000995,416.4069200000995
22ea3fe40f8ac4e0b70d196e07469642d7fe0f15.JPG,0.4140924809998978,414.0924809998978
24ce6ea54f6b8df4b3c0163885055dcb179ec240.JPG,0.45175160500002676,451.75160500002676
251d98b2a4ad6e957ac1fb86bb5bc31a7d20eb98.JPG,0.45503838399986307,455.0383839998631
25480fe2c4f2f23b4e239f2a69d850020b73474a.JPG,0.41667529899996225,416.67529899996225
255360297f781d1bdacdbe290d23340dcac00034.JPG,0.41457406999984414,414.57406999984414
258926619a82bb77a27c2d03ee95bccb5f0aaba2.JPG,0.4195534180000777,419.5534180000777
2597b945bdcabec024c48006de4597d469c77e2b.JPG,0.5309905700000854,530.9905700000854
261741f812877cf7af8b80ca854af2e07d8d59c5.JPG,0.4158425030000217,415.8425030000217
2677975f513abc2dfb8c58fc2c3c09119c499ed2.JPG,0.41594293399998605,415.94293399998605
274699f04a99fedd67fb5f7073d302e933e2eef5.JPG,0.41553718399995887,415.53718399995887
27d60b949aab6fd7a9bf1a6348984888bf428b77.JPG,0.4138594830001239,413.8594830001239
28b64b7a5b5ecf3166f3515d4c8c12f094f609ab.JPG,0.612719805000097,612.719805000097
28e47c5f67616f7d47c6e45430e7db39f26a2559.JPG,0.4196115340000688,419.6115340000688
29aa854ff588d66dbb5e838aa6c04a3faf44ac8a.JPG,0.41485059299998284,414.85059299998284
2abd7c6b6f3f93c634bddfa4b8518053ed78b36f.JPG,0.41442561400003797,414.42561400003797
2afabb35b7aba93301b1fab727a4b2ad2976acd3.JPG,0.4791777819998515,479.1777819998515
2b3bd1242908660205af2678ff624f7e7c189b95.JPG,0.41458877399986704,414.58877399986704
2b909e45368556f94a686f988944c0346d5a222b.JPG,0.4157566520000273,415.7566520000273
2ba818cf6317c1700dbf095f377e5241ad8e38da.JPG,0.41404558999988694,414.04558999988694
